variant_id,question,answer
2000-II-3::2000_prompt02_s04,"A multiset deck has 8 distinct labels. For label i = 1, 2, ..., 8, the deck contains a_i cards, where the fixed sequence [6, 7, 2, 1, 6, 5, 6, 8] lists these multiplicities in order. First, 3 disjoint matching pairs are removed: each pair consists of two cards with the same label, and the labels of these pairs are chosen uniformly at random without replacement from among all labels that initially have at least two cards. Next, 3 single cards are removed: their labels are chosen uniformly at random without replacement from the remaining labels that were not used for pairs and that still have at least one card. No information about which labels were affected is revealed; only 3 and 3 are known. Finally, two cards are drawn uniformly at random without replacement from the remaining deck. Let m/n be the unconditional probability that these two cards have the same label, with m and n relatively prime positive integers. Find m + n.",1411
2000-II-3::2000_prompt02_s05,"A multiset deck has 10 distinct labels. For label i = 1, 2, ..., 10, the deck contains a_i cards, where the fixed sequence [6, 5, 2, 1, 1, 7, 1, 5, 8, 4] lists these multiplicities in order. First, 6 disjoint matching pairs are removed: each pair consists of two cards with the same label, and the labels of these pairs are chosen uniformly at random without replacement from among all labels that initially have at least two cards. Next, 3 single cards are removed: their labels are chosen uniformly at random without replacement from the remaining labels that were not used for pairs and that still have at least one card. No information about which labels were affected is revealed; only 6 and 3 are known. Finally, two cards are drawn uniformly at random without replacement from the remaining deck. Let m/n be the unconditional probability that these two cards have the same label, with m and n relatively prime positive integers. Find m + n.",4793
2000-II-4::2000_prompt01_s01,"Find the least positive integer n such that among its positive divisors, exactly 540 are divisible by 2, exactly 450 are divisible by 4, exactly 360 are divisible by 8, exactly 504 are divisible by 3, and exactly 378 are divisible by 9. Determine n.",69854400
2000-II-4::2000_prompt01_s02,"Find the least positive integer n such that among its positive divisors, exactly 900 are divisible by 2, exactly 720 are divisible by 4, exactly 540 are divisible by 8, exactly 900 are divisible by 3, and exactly 720 are divisible by 9. Determine n.",2619540000
2000-II-4::2000_prompt01_s03,"Find the least positive integer n such that among its positive divisors, exactly 108 are divisible by 2, exactly 72 are divisible by 4, exactly 36 are divisible by 8, exactly 96 are divisible by 3, and exactly 48 are divisible by 9. Determine n.",138600
2000-II-4::2000_prompt01_s04,"Find the least positive integer n such that among its positive divisors, exactly 720 are divisible by 2, exactly 600 are divisible by 4, exactly 480 are divisible by 8, exactly 630 are divisible by 3, and exactly 420 are divisible by 9. Determine n.",582120000
2000-II-4::2000_prompt01_s05,"Find the least positive integer n such that among its positive divisors, exactly 216 are divisible by 2, exactly 162 are divisible by 4, exactly 108 are divisible by 8, exactly 180 are divisible by 3, and exactly 90 are divisible by 9. Determine n.",1940400
2000-II-5::2000_prompt01_s01,"A jeweler has 17 distinguishable rings, of which 3 are designated special. You will wear exactly 9 rings on 4 fingers (excluding the thumb). Finger i can hold at most the i-th entry of the capacity vector [6, 4, 6, 5] rings, and the order of rings on each finger is significant. Subject to the constraints: (i) at most one special ring may be placed on any single finger; (ii) exactly 4 fingers must be used (nonempty); (iii) at least 2 of the worn rings must be special, determine the total number of valid arrangements.",167208481440
2000-II-5::2000_prompt01_s02,"A jeweler has 15 distinguishable rings, of which 6 are designated special. You will wear exactly 9 rings on 5 fingers (excluding the thumb). Finger i can hold at most the i-th entry of the capacity vector [3, 6, 3, 6, 4] rings, and the order of rings on each finger is significant. Subject to the constraints: (i) at most one special ring may be placed on any single finger; (ii) exactly 3 fingers must be used (nonempty); (iii) at least 2 of the worn rings must be special, determine the total number of valid arrangements.",30645216000
2000-II-5::2000_prompt01_s03,"A jeweler has 18 distinguishable rings, of which 6 are designated special. You will wear exactly 8 rings on 5 fingers (excluding the thumb). Finger i can hold at most the i-th entry of the capacity vector [2, 3, 2, 4, 2] rings, and the order of rings on each finger is significant. Subject to the constraints: (i) at most one special ring may be placed on any single finger; (ii) exactly 3 fingers must be used (nonempty); (iii) at least 2 of the worn rings must be special, determine the total number of valid arrangements.",6911308800
2000-II-5::2000_prompt01_s04,"A jeweler has 18 distinguishable rings, of which 4 are designated special. You will wear exactly 9 rings on 6 fingers (excluding the thumb). Finger i can hold at most the i-th entry of the capacity vector [3, 4, 2, 2, 3, 4] rings, and the order of rings on each finger is significant. Subject to the constraints: (i) at most one special ring may be placed on any single finger; (ii) exactly 4 fingers must be used (nonempty); (iii) at least 3 of the worn rings must be special, determine the total number of valid arrangements.",428073085440
2000-II-5::2000_prompt01_s05,"A jeweler has 15 distinguishable rings, of which 4 are designated special. You will wear exactly 6 rings on 4 fingers (excluding the thumb). Finger i can hold at most the i-th entry of the capacity vector [5, 6, 6, 4] rings, and the order of rings on each finger is significant. Subject to the constraints: (i) at most one special ring may be placed on any single finger; (ii) exactly 4 fingers must be used (nonempty); (iii) at least 3 of the worn rings must be special, determine the total number of valid arrangements.",2756160
2000-II-6::2000_prompt02_s02,"In a trapezoid with parallel bases of lengths B and b (B > b), suppose B - b = 179. For 0 <= t <= 1, let t be the normalized height measured from the longer base, so the segment parallel to the bases at height t has length L(t) = B - 179t. Define weighted area using the density rho(t) = 1 + 3t; that is, the weighted area of a region is the integral of rho(t) over that region. The segment at height t = 8/11 divides the trapezoid into two regions whose weighted areas are in the ratio 126:53, with the larger weighted area adjacent to the longer base. Let x be the length of the segment parallel to the bases that bisects the ordinary (unweighted) area of the trapezoid. Compute the greatest integer less than or equal to x^2/83.",653
2000-II-6::2000_prompt02_s04,"In a trapezoid with parallel bases of lengths B and b (B>b), the difference between the bases is 200. Let t denote the normalized height parameter along the legs measured from the longer base (so t=0 at the longer base and t=1 at the shorter base), so that every segment of the trapezoid parallel to the bases corresponds to a unique t and has length that varies linearly with t. Suppose that, under the linear height-dependent density ρ(t)=1+3t, the segment parallel to the bases at height t=3/7 divides the trapezoid into two parts whose weighted areas, lower part to upper part, are in the ratio 117:235. Let x be the length of the segment parallel to the bases that bisects the ordinary (unweighted) area of the trapezoid. Compute the greatest integer less than or equal to x^2/63.",2919
2000-II-6::2000_prompt03_s01,"Consider a trapezoid with parallel bases of distinct lengths. For the segment parallel to the bases at a height equal to the fraction 2/9 of the trapezoid's altitude measured from the shorter base, the areas of the two regions it creates are in the ratio 128:763. For the segment at height fraction 1/2, the areas are in the ratio 17:27. Additionally, the parallel segment at height fraction 8/9 has length 670. Let x denote the length of the parallel segment that bisects the trapezoid's area into two equal parts. Find the greatest integer not exceeding x^2/625.",473
2000-II-6::2000_prompt03_s02,"Consider a trapezoid with parallel bases of distinct lengths. For the segment parallel to the bases at a height equal to the fraction 3/5 of the trapezoid's altitude measured from the shorter base, the areas of the two regions it creates are in the ratio 72:53. For the segment at height fraction 8/9, the areas are in the ratio 356:49. Additionally, the parallel segment at height fraction 2/3 has length 217. Let x denote the length of the parallel segment that bisects the trapezoid's area into two equal parts. Find the greatest integer not exceeding x^2/100.",445
2000-II-6::2000_prompt03_s03,"Consider a trapezoid with parallel bases of distinct lengths. For the segment parallel to the bases at a height equal to the fraction 1/6 of the trapezoid's altitude measured from the shorter base, the areas of the two regions it creates are in the ratio 11:97. For the segment at height fraction 1/3, the areas are in the ratio 31:104. Additionally, the parallel segment at height fraction 1/4 has length 69. Let x denote the length of the parallel segment that bisects the trapezoid's area into two equal parts. Find the greatest integer not exceeding x^2/100.",98
2000-II-8::2000_prompt01_s01,"Consider a right trapezoid ABCD in the plane with bases AB and CD parallel, and leg BC perpendicular to both bases. Let P be the intersection of diagonals AC and BD. Suppose that cos ∠APB = 1/√513. You are given that AB = √109 and AD = √4796. Determine the value of BC^2.",872
2000-II-8::2000_prompt01_s02,"Consider a right trapezoid ABCD in the plane with bases AB and CD parallel, and leg BC perpendicular to both bases. Let P be the intersection of diagonals AC and BD. Suppose the acute angle ∠APB has cosine 5/√793. You are given that AB = √165 and AD = √7920. Determine the value of BC^2.",1980
2000-II-8::2000_prompt01_s03,"Consider a right trapezoid ABCD in the plane with bases AB and CD parallel, and leg BC perpendicular to both bases. The diagonals AC and BD meet at an acute angle θ whose cosine equals 1/√65. You are given that AB = √62 and AD = √496. Determine the larger possible value of BC^2.",248
2000-II-8::2000_prompt01_s04,"Consider a right trapezoid ABCD in the plane with bases AB and CD parallel, and leg BC perpendicular to both bases. Let θ be the acute angle between the vectors from A to C and from B to D, and suppose cos θ = 4/sqrt(1316). You are given that AB = sqrt(194) and AD = sqrt(14938). Determine the value of BC^2.",2522
2000-II-8::2000_prompt01_s05,"Consider a right trapezoid ABCD with vertices in order, bases AB and CD parallel, and leg BC perpendicular to both bases. Let P be the intersection point of diagonals AC and BD. Suppose cos∠APB = 2/√1456, AB = √157, and AD = √14601. Determine BC^2.",1884
2000-II-9::2000_prompt01_s01,"In a math contest, let z and w be complex numbers with Im(z) > 0 and Im(w) > 0 that satisfy z + 1/z = 2 cos(169°) and w + 1/w = 2 cos(82°). Determine the least integer greater than (z^4617 + z^-4617)(w^4617 + w^-4617) − (z^4617 w^-4617 + z^-4617 w^4617).",2
