variant_id,question,answer
88_prompt04_s02,"Kumar has a regular 1366-gon, with one coin on each vertex. Fix an integer 97 with 1 ≤ 97 ≤ floor((n−1)/2). In one operation, he selects a vertex v, takes one coin from each of the two vertices that are exactly 97 edges away from v along the polygon (one in the clockwise and one in the counterclockwise direction), adds one coin to v, and keeps one coin for himself. He can perform such an operation only when both of those two distance-97 vertices have at least one coin. He stops when he can no longer perform any operation. Let N_max be the maximum number of coins Kumar can collect, and N_min be the minimum number. Compute 1000·N_max + N_min.",1364456
88_prompt04_s04,"Kumar has a regular 1651-gon, with one coin on each vertex. Fix an integer 426 with 1 ≤ 426 ≤ floor((n−1)/2). In one operation, he selects a vertex v, takes one coin from each of the two vertices that are exactly 426 edges away from v along the polygon (one in the clockwise and one in the counterclockwise direction), adds one coin to v, and keeps one coin for himself. He can perform such an operation only when both of those two distance-426 vertices have at least one coin. He stops when he can no longer perform any operation. Let N_max be the maximum number of coins Kumar can collect, and N_min be the minimum number. Compute 1000·N_max + N_min.",1649551
89_prompt03_s01,"On a rectangular 1924×3261 grid, a white piece and a black piece are placed uniformly at random in distinct cells. The white moves first, then the black; both pieces move one cell per turn horizontally or vertically, and for each piece, horizontal and vertical moves must alternate forever. Additionally, white is constrained to begin with a horizontal move, while black is constrained to begin with a vertical move. The players cooperate, choosing directions on each move to try to meet as soon as possible while obeying the alternation rule. Let p = m/n in lowest terms be the probability that there exists a round t such that immediately after the black’s move in round t, the two pieces occupy the same cell. Find m.",3137081
89_prompt03_s02,"On a rectangular 1911×4190 grid, a white piece and a black piece are placed uniformly at random in distinct cells. The white moves first, then the black; both pieces move one cell per turn horizontally or vertically, and for each piece, horizontal and vertical moves must alternate forever. Additionally, white is constrained to begin with a horizontal move, while black is constrained to begin with a vertical move. The players cooperate, choosing directions on each move to try to meet as soon as possible while obeying the alternation rule. Let p = m/n in lowest terms be the probability that there exists a round t such that immediately after the black’s move in round t, the two pieces occupy the same cell. Find m.",4003544
89_prompt03_s03,"On a rectangular 2226×3139 grid, a white piece and a black piece are placed uniformly at random in distinct cells. The white moves first, then the black; both pieces move one cell per turn horizontally or vertically, and for each piece, horizontal and vertical moves must alternate forever. Additionally, white is constrained to begin with a horizontal move, while black is constrained to begin with a vertical move. The players cooperate, choosing directions on each move to try to meet as soon as possible while obeying the alternation rule. Let p = m/n in lowest terms be the probability that there exists a round t such that immediately after the black’s move in round t, the two pieces occupy the same cell. Find m.",3493706
89_prompt03_s04,"On a rectangular 1118×3118 grid, a white piece and a black piece are placed uniformly at random in distinct cells. The white moves first, then the black; both pieces move one cell per turn horizontally or vertically, and for each piece, horizontal and vertical moves must alternate forever. Additionally, white is constrained to begin with a horizontal move, while black is constrained to begin with a vertical move. The players cooperate, choosing directions on each move to try to meet as soon as possible while obeying the alternation rule. Let p = m/n in lowest terms be the probability that there exists a round t such that immediately after the black’s move in round t, the two pieces occupy the same cell. Find m.",1742961
89_prompt03_s05,"On a rectangular 4806×1951 grid, a white piece and a black piece are placed uniformly at random in distinct cells. The white moves first, then the black; both pieces move one cell per turn horizontally or vertically, and for each piece, horizontal and vertical moves must alternate forever. Additionally, white is constrained to begin with a horizontal move, while black is constrained to begin with a vertical move. The players cooperate, choosing directions on each move to try to meet as soon as possible while obeying the alternation rule. Let p = m/n in lowest terms be the probability that there exists a round t such that immediately after the black’s move in round t, the two pieces occupy the same cell. Find m.",4688252
9_prompt01_s01,"On a 3×15 rectangular grid of unit squares, you may place any number of axis-aligned 1×2 dominos. A domino is said to be jammed if, with all other dominos fixed, it cannot slide one unit horizontally or vertically while remaining fully on the board. Determine the minimal possible number of dominos needed to achieve a placement in which every domino is jammed.",0
9_prompt01_s05,"On a 3×10 rectangular grid of unit squares, you may place any number of axis-aligned 1×2 dominos. A domino is said to be jammed if, with all other dominos fixed, it cannot slide one unit horizontally or vertically while remaining fully on the board. Determine the minimal possible number of dominos needed to achieve a placement in which every domino is jammed.",0
9_prompt02_s03,"On a 10-by-15 board (10 rows and 15 columns), the columns with indices in [7]=\{1,2,\dots,7\} are completely blocked, so all 70 squares in those columns are unavailable. You may place 1x2 dominoes horizontally only on the remaining squares. Arrange the dominoes so that no domino can slide left or right when all others remain fixed. Let m be the number of board squares not occupied by a domino (so blocked squares count toward m). Determine the minimum possible value of m.",70
9_prompt03_s01,"On a 27×27 chessboard, place m standard 1×2 dominoes so that every placed domino is jammed: no domino can slide along its own axis when all other dominoes remain fixed. If at least five squares of the board must remain uncovered, determine the largest possible value of m.",362
9_prompt03_s02,"On a 25×25 chessboard, place m standard 1×2 dominoes so that every placed domino is jammed: no domino can slide along its own axis when all other dominoes remain fixed. Among all such jammed configurations on this 25×25 board that leave at least 5 unit squares uncovered, determine the maximal possible value of m.",310
90_prompt01_s01,"Consider a convex 24-gon with positive integer side lengths x_1, x_2, ..., x_24, all congruent to 7 modulo 10. For each integer perimeter m in the interval [208, 668] satisfying m ≡ 24·7 (mod 10) (equivalently, m ≡ 8 (mod 10)), let f(m) be the minimum possible value of the product x_1 x_2 ··· x_24, subject to the strict polygon inequality that the largest side is strictly less than the sum of the other 23 sides. Compute the sum S = ∑ f(m) over all such perimeters m.",3712113127619292092326217
90_prompt01_s02,"Consider a convex 24-gon with positive integer side lengths x_1, x_2, ..., x_24, all congruent to 4 modulo 8. For each integer perimeter m with 96 <= m <= 472 and m ≡ 24·4 (mod 8) (equivalently, m ≡ 0 (mod 8)), let f(m) be the minimum possible value of the product x_1 x_2 ··· x_24, subject to the strict polygon inequality that the largest side is strictly less than the sum of the remaining sides. Compute the sum S = ∑ f(m) over all such perimeters m in [96, 472].",9654591701175500800
90_prompt01_s03,"Consider a convex 26-gon with positive integer side lengths x_1, x_2, ..., x_26, all congruent to 3 modulo 5. For each integer perimeter m in the interval [118, 243] satisfying m ≡ 26·3 (mod 5) (equivalently, m ≡ 3 (mod 5)), let f(m) be the minimum possible value of the product x_1 x_2 ··· x_26, subject to the strict polygon inequality that the largest side is strictly less than the sum of the remaining sides. Compute the sum S = ∑ f(m) over all such perimeters m.",16551500555932524
90_prompt01_s04,"Consider a convex 23-gon with positive integer side lengths x_1, x_2, ..., x_23, each congruent to 1 modulo 3. For each integer perimeter m with m ≡ 23 (mod 3) (equivalently, m ≡ 2 (mod 3)), let f(m) be the minimum possible value of the product x_1 x_2 ··· x_23, subject to the strict polygon inequality that the largest side is strictly less than the sum of the remaining sides. Compute the sum S = Σ f(m) over all such perimeters m in the interval [32, 110].",18801
90_prompt01_s05,"Consider a convex 27-gon with positive integer side lengths \(x_1,x_2,\dots,x_{27}\), all congruent to \(6\pmod{8}\). For each integer perimeter \(m\) satisfying \(m\equiv 27\cdot 6\pmod{8}\) (equivalently, \(m\equiv 2\pmod{8}\)), let \(f(m)\) be the minimum possible value of the product \(x_1x_2\cdots x_{27}\), subject to the strict polygon inequality that the largest side is strictly less than the sum of the remaining sides. Compute the sum \(S=\sum f(m)\) over all such perimeters \(m\) in the interval \([202,370]\).",1233874500498949039718400
91_prompt01_s01,"In a math contest, 622080000 identical cookies are to be shared among n guests under these rules: (i) each cookie is either left whole or cut into exactly two equal halves; (ii) every guest must receive exactly the same total amount of cookie; (iii) every guest must receive exactly 304633 pieces in total (counting a whole cookie as one piece and each half as one piece). Determine the sum of all positive integers n for which such a distribution is possible.",69295
91_prompt01_s02,"In a math contest, 972000000 identical cookies are to be shared among n guests under these rules: (i) each cookie is either left whole or cut into exactly two equal halves; (ii) every guest must receive exactly the same total amount of cookie; (iii) every guest must receive exactly 2475 pieces in total (counting a whole cookie as one piece and each half as one piece). Determine the sum of all positive integers n for which such a distribution is possible.",12437580
91_prompt01_s03,"In a math contest, 116640000 identical cookies are to be shared among n guests under these rules: (i) each cookie is either left whole or cut into exactly two equal halves; (ii) every guest must receive exactly the same total amount of cookie; (iii) every guest must receive exactly 90 pieces in total (counting a whole cookie as one piece and each half as one piece). Determine the sum of all positive integers n for which such a distribution is possible.",24244740
